session_id,user_id,session_date,page_views,session_duration_sec,bounced,device,channel
S001207,U0276,2023-12-07,9,223,0,desktop,social_media
S001208,U0276,2023-07-18,13,648,0,desktop,social_media
S001209,U0276,2023-06-04,12,622,0,desktop,social_media
S001210,U0276,2023-10-31,15,1560,0,desktop,social_media
S001211,U0277,2023-09-18,9,1523,0,desktop,social_media
S001212,U0278,2023-04-24,5,193,0,mobile,email
S001213,U0278,2023-06-29,14,698,0,mobile,email
S001214,U0278,2023-12-06,10,1678,0,mobile,email
S001215,U0279,2023-10-10,15,1067,0,desktop,paid_search
S001216,U0279,2023-10-12,6,1234,0,desktop,paid_search
S001217,U0279,2023-11-26,3,149,0,desktop,paid_search
S001218,U0279,2023-10-15,2,174,0,desktop,paid_search
S001219,U0279,2023-11-08,13,1609,0,desktop,paid_search
S001220,U0279,2023-10-04,6,792,0,desktop,paid_search
S001221,U0279,2023-11-14,5,396,0,desktop,paid_search
S001222,U0279,2023-10-19,11,591,0,desktop,paid_search
S001223,U0280,2023-12-06,14,775,0,tablet,paid_search
S001224,U0280,2023-11-06,13,683,0,tablet,paid_search
S001225,U0280,2023-08-27,7,297,0,tablet,paid_search
S001226,U0280,2023-11-25,13,297,0,tablet,paid_search
S001227,U0280,2023-10-17,15,139,0,tablet,paid_search
S001228,U0280,2023-09-27,5,400,0,tablet,paid_search
S001229,U0281,2023-10-11,13,677,0,mobile,organic_search
S001230,U0281,2023-11-27,14,544,0,mobile,organic_search
S001231,U0281,2023-11-13,8,1486,0,mobile,organic_search
S001232,U0281,2023-11-08,8,1638,0,mobile,organic_search
S001233,U0281,2023-12-24,7,1653,0,mobile,organic_search
S001234,U0281,2023-09-30,4,1112,0,mobile,organic_search
S001235,U0281,2023-12-26,7,1571,0,mobile,organic_search
S001236,U0282,2023-11-07,3,664,0,desktop,email
S001237,U0282,2023-11-30,13,506,0,desktop,email
S001238,U0282,2023-10-05,5,1366,0,desktop,email
S001239,U0282,2023-09-12,2,316,0,desktop,email
S001240,U0282,2023-10-30,5,1606,0,desktop,email
S001241,U0283,2023-10-17,11,631,0,desktop,organic_search
S001242,U0283,2023-09-28,14,179,0,desktop,organic_search
S001243,U0283,2023-11-23,4,1723,0,desktop,organic_search
S001244,U0283,2023-08-24,7,1276,0,desktop,organic_search
S001245,U0284,2023-06-19,10,499,0,mobile,organic_search
S001246,U0284,2023-12-24,12,242,0,mobile,organic_search
S001247,U0284,2023-07-29,3,601,0,mobile,organic_search
S001248,U0285,2023-10-30,15,770,0,mobile,paid_search
S001249,U0285,2023-11-29,13,1669,0,mobile,paid_search
S001250,U0285,2023-10-31,12,820,0,mobile,paid_search
S001251,U0285,2023-09-02,6,1015,0,mobile,paid_search
S001252,U0286,2023-12-15,5,388,0,desktop,social_media
S001253,U0286,2023-11-30,8,363,0,desktop,social_media
S001254,U0286,2023-11-05,15,1703,0,desktop,social_media
S001255,U0286,2023-11-20,15,131,0,desktop,social_media
S001256,U0286,2023-09-16,1,159,0,desktop,social_media
S001257,U0286,2023-12-05,10,1405,0,desktop,social_media
S001258,U0286,2023-10-16,15,1162,0,desktop,social_media
S001259,U0287,2023-12-30,5,892,0,mobile,direct
S001260,U0288,2023-08-17,1,436,0,desktop,paid_search
S001261,U0288,2023-11-14,8,1738,0,desktop,paid_search
S001262,U0289,2023-12-09,15,1398,0,mobile,paid_search
S001263,U0289,2023-11-23,5,207,0,mobile,paid_search
S001264,U0289,2023-10-28,13,1296,0,mobile,paid_search
S001265,U0289,2023-10-09,7,889,0,mobile,paid_search
S001266,U0289,2023-12-02,3,825,0,mobile,paid_search
S001267,U0289,2023-09-20,8,1113,0,mobile,paid_search
S001268,U0289,2023-09-09,10,960,0,mobile,paid_search
S001269,U0290,2023-10-04,14,1322,0,desktop,social_media
S001270,U0290,2023-11-03,6,315,0,desktop,social_media
S001271,U0290,2023-10-18,6,271,0,desktop,social_media
S001272,U0290,2023-11-11,3,1635,0,desktop,social_media
S001273,U0290,2023-12-31,14,1350,0,desktop,social_media
S001274,U0290,2023-09-29,5,392,0,desktop,social_media
S001275,U0291,2023-10-12,9,1233,0,mobile,organic_search
S001276,U0291,2023-12-25,15,571,0,mobile,organic_search
S001277,U0291,2023-12-15,14,122,0,mobile,organic_search
S001278,U0291,2023-10-16,8,1730,0,mobile,organic_search
S001279,U0291,2023-09-08,11,847,0,mobile,organic_search
S001280,U0291,2023-12-30,1,970,0,mobile,organic_search
S001281,U0291,2023-10-05,14,1800,0,mobile,organic_search
S001282,U0291,2023-12-09,5,40,0,mobile,organic_search
S001283,U0292,2023-05-12,12,566,0,desktop,email
S001284,U0292,2023-08-29,1,1016,0,desktop,email
S001285,U0292,2023-12-03,11,1459,0,desktop,email
S001286,U0293,2023-12-09,3,1758,0,mobile,social_media
S001287,U0294,2023-09-05,4,1703,0,tablet,paid_search
S001288,U0295,2023-08-08,1,1020,0,mobile,direct
S001289,U0295,2023-10-19,4,1690,0,mobile,direct
S001290,U0295,2023-11-01,3,1248,0,mobile,direct
S001291,U0295,2023-08-27,10,1654,0,mobile,direct
S001292,U0295,2023-08-23,1,558,0,mobile,direct
S001293,U0295,2023-11-16,4,1432,0,mobile,direct
S001294,U0296,2023-11-17,15,1634,0,desktop,organic_search
S001295,U0296,2023-11-13,7,1115,0,desktop,organic_search
S001296,U0296,2023-12-08,7,109,0,desktop,organic_search
S001297,U0296,2023-12-08,9,429,0,desktop,organic_search
S001298,U0296,2023-12-14,14,640,0,desktop,organic_search
S001299,U0297,2023-08-09,12,132,0,desktop,social_media
S001300,U0297,2023-09-23,7,356,0,desktop,social_media
S001301,U0297,2023-04-07,9,712,0,desktop,social_media
S001302,U0297,2023-04-04,11,1258,0,desktop,social_media
S001303,U0297,2023-11-12,13,1069,0,desktop,social_media
S001304,U0297,2023-11-03,11,826,0,desktop,social_media
S001305,U0297,2023-09-26,15,508,0,desktop,social_media
S001306,U0297,2023-05-02,11,306,0,desktop,social_media
S001307,U0298,2023-10-19,1,353,0,mobile,paid_search
S001308,U0298,2023-11-04,15,740,0,mobile,paid_search
S001309,U0298,2023-10-24,13,937,0,mobile,paid_search
S001310,U0298,2023-11-27,11,87,0,mobile,paid_search
S001311,U0298,2023-11-17,11,1303,0,mobile,paid_search
S001312,U0298,2023-10-13,4,1443,0,mobile,paid_search
S001313,U0299,2023-08-24,2,1141,0,tablet,email
S001314,U0299,2023-11-02,15,1290,0,tablet,email
S001315,U0299,2023-11-03,3,123,0,tablet,email
S001316,U0299,2023-08-11,11,69,0,tablet,email
S001317,U0299,2023-12-26,1,180,0,tablet,email
S001318,U0300,2023-12-25,11,286,0,mobile,social_media
S001319,U0300,2023-11-12,1,834,0,mobile,social_media
S001320,U0300,2023-12-02,6,46,0,mobile,social_media
S001321,U0300,2023-11-11,2,1040,0,mobile,social_media
S001322,U0300,2023-12-06,3,615,0,mobile,social_media
S001323,U0301,2023-10-13,1,1315,0,desktop,organic_search
S001324,U0301,2023-06-24,4,1646,0,desktop,organic_search
S001325,U0301,2023-11-21,13,95,0,desktop,organic_search
S001326,U0302,2023-10-31,5,527,0,desktop,paid_search
S001327,U0302,2023-07-22,2,816,0,desktop,paid_search
S001328,U0302,2023-06-24,5,1419,0,desktop,paid_search
S001329,U0302,2023-11-12,13,1142,0,desktop,paid_search
S001330,U0302,2023-10-09,5,373,0,desktop,paid_search
S001331,U0302,2023-08-07,13,47,0,desktop,paid_search
S001332,U0302,2023-12-17,10,288,0,desktop,paid_search
S001333,U0303,2023-09-20,12,1569,0,mobile,organic_search
S001334,U0303,2023-09-06,2,752,0,mobile,organic_search
S001335,U0303,2023-11-13,2,1612,0,mobile,organic_search
S001336,U0304,2023-08-05,9,1157,0,desktop,email
S001337,U0304,2023-12-04,12,979,0,desktop,email
S001338,U0304,2023-08-08,15,514,0,desktop,email
S001339,U0304,2023-05-06,9,1221,0,desktop,email
S001340,U0304,2023-11-06,3,374,0,desktop,email
S001341,U0304,2023-06-13,3,1386,0,desktop,email
S001342,U0305,2023-12-08,4,1527,0,desktop,organic_search
S001343,U0305,2023-07-10,7,767,0,desktop,organic_search
S001344,U0305,2023-07-26,1,1328,0,desktop,organic_search
S001345,U0305,2023-08-01,4,1775,0,desktop,organic_search
S001346,U0305,2023-10-29,6,1771,0,desktop,organic_search
S001347,U0306,2023-11-03,9,221,0,tablet,social_media
S001348,U0307,2023-12-26,14,147,0,desktop,organic_search
S001349,U0308,2023-11-05,7,1227,0,desktop,paid_search
S001350,U0308,2023-09-08,13,175,0,desktop,paid_search
S001351,U0308,2023-08-24,8,641,0,desktop,paid_search
S001352,U0308,2023-12-19,4,274,0,desktop,paid_search
S001353,U0308,2023-12-22,14,595,0,desktop,paid_search
S001354,U0308,2023-09-16,3,1192,0,desktop,paid_search
S001355,U0308,2023-11-21,8,58,0,desktop,paid_search
S001356,U0308,2023-11-14,8,1572,0,desktop,paid_search
S001357,U0309,2023-09-30,10,1078,0,desktop,organic_search
S001358,U0309,2023-12-29,5,645,0,desktop,organic_search
S001359,U0309,2023-12-20,4,1192,0,desktop,organic_search
S001360,U0310,2023-11-08,7,1738,0,mobile,paid_search
S001361,U0310,2023-12-20,7,1392,0,mobile,paid_search
S001362,U0310,2023-12-05,12,686,0,mobile,paid_search
S001363,U0310,2023-12-10,15,110,0,mobile,paid_search
S001364,U0310,2023-12-12,10,1199,0,mobile,paid_search
S001365,U0310,2023-12-31,3,778,0,mobile,paid_search
S001366,U0310,2023-11-04,2,1476,0,mobile,paid_search
S001367,U0311,2023-10-24,14,986,0,desktop,referral
S001368,U0311,2023-09-28,12,1611,0,desktop,referral
S001369,U0311,2023-09-29,7,821,0,desktop,referral
S001370,U0311,2023-10-03,6,75,0,desktop,referral
S001371,U0311,2023-08-27,6,1640,0,desktop,referral
S001372,U0312,2023-06-15,14,520,0,mobile,email
S001373,U0312,2023-09-07,3,520,0,mobile,email
S001374,U0312,2023-09-12,1,1397,0,mobile,email
S001375,U0313,2023-08-04,13,678,0,mobile,organic_search
S001376,U0313,2023-10-23,4,243,0,mobile,organic_search
S001377,U0314,2023-08-19,15,276,0,desktop,paid_search
S001378,U0314,2023-11-05,2,1170,0,desktop,paid_search
S001379,U0314,2023-08-28,7,1065,0,desktop,paid_search
S001380,U0315,2023-07-13,2,1048,0,tablet,organic_search
S001381,U0315,2023-12-21,1,1446,0,tablet,organic_search
S001382,U0315,2023-10-11,11,693,0,tablet,organic_search
S001383,U0315,2023-12-13,14,125,0,tablet,organic_search
S001384,U0315,2023-12-14,9,1378,0,tablet,organic_search
S001385,U0315,2023-08-15,12,292,0,tablet,organic_search
S001386,U0315,2023-08-19,2,901,0,tablet,organic_search
S001387,U0315,2023-12-25,13,282,0,tablet,organic_search
S001388,U0316,2023-09-20,3,101,0,desktop,paid_search
S001389,U0316,2023-07-08,12,345,0,desktop,paid_search
S001390,U0317,2023-11-04,3,1502,0,mobile,social_media
S001391,U0317,2023-10-01,15,510,0,mobile,social_media
S001392,U0317,2023-11-29,4,1462,0,mobile,social_media
S001393,U0317,2023-10-03,13,755,0,mobile,social_media
S001394,U0318,2023-03-17,8,843,0,tablet,paid_search
S001395,U0318,2023-10-21,1,1077,0,tablet,paid_search
S001396,U0318,2023-04-30,13,1065,0,tablet,paid_search
S001397,U0318,2023-04-19,1,1036,0,tablet,paid_search
S001398,U0318,2023-08-28,11,1761,0,tablet,paid_search
S001399,U0318,2023-10-08,15,1478,0,tablet,paid_search
S001400,U0319,2023-12-11,13,567,0,mobile,paid_search
S001401,U0319,2023-11-26,12,342,0,mobile,paid_search
S001402,U0319,2023-12-15,1,1329,0,mobile,paid_search
S001403,U0319,2023-12-05,9,1402,0,mobile,paid_search
S001404,U0319,2023-12-22,6,462,0,mobile,paid_search
S001405,U0319,2023-12-13,14,1665,0,mobile,paid_search
S001406,U0320,2023-12-26,1,586,0,desktop,email
S001407,U0320,2023-10-09,14,1174,0,desktop,email
S001408,U0321,2023-11-16,11,147,0,tablet,organic_search
S001409,U0321,2023-11-14,2,672,0,tablet,organic_search
S001410,U0321,2023-12-19,2,784,0,tablet,organic_search
S001411,U0322,2023-05-12,2,1189,0,desktop,organic_search
S001412,U0322,2023-07-29,10,463,0,desktop,organic_search
S001413,U0322,2023-06-06,7,354,0,desktop,organic_search
S001414,U0322,2023-09-17,4,1569,0,desktop,organic_search
S001415,U0322,2023-09-15,9,1001,0,desktop,organic_search
S001416,U0323,2023-06-26,2,1664,0,desktop,paid_search
S001417,U0323,2023-12-20,9,1125,0,desktop,paid_search
S001418,U0323,2023-12-17,15,1460,0,desktop,paid_search
S001419,U0323,2023-08-05,4,93,0,desktop,paid_search
S001420,U0323,2023-11-03,13,804,0,desktop,paid_search
S001421,U0323,2023-02-28,3,891,0,desktop,paid_search
S001422,U0323,2023-12-18,8,1244,0,desktop,paid_search
S001423,U0323,2023-10-04,12,99,0,desktop,paid_search
S001424,U0324,2023-08-18,1,1235,0,mobile,social_media
S001425,U0324,2023-07-27,15,1330,0,mobile,social_media
S001426,U0324,2023-12-30,1,397,0,mobile,social_media
S001427,U0324,2023-08-20,7,643,0,mobile,social_media
S001428,U0324,2023-12-03,5,1104,0,mobile,social_media
S001429,U0324,2023-09-04,14,628,0,mobile,social_media
S001430,U0324,2023-11-21,15,1265,0,mobile,social_media
S001431,U0324,2023-09-04,1,1106,0,mobile,social_media
S001432,U0325,2023-09-25,11,1704,0,desktop,organic_search
S001433,U0325,2023-08-23,3,155,0,desktop,organic_search
S001434,U0325,2023-07-29,4,617,0,desktop,organic_search
S001435,U0325,2023-06-02,1,530,0,desktop,organic_search
S001436,U0326,2023-10-01,15,161,0,mobile,email
S001437,U0326,2023-05-31,15,1539,0,mobile,email
S001438,U0326,2023-09-06,14,835,0,mobile,email
S001439,U0326,2023-11-16,1,1167,0,mobile,email
S001440,U0326,2023-08-19,4,561,0,mobile,email
S001441,U0327,2023-12-14,3,1403,0,mobile,paid_search
S001442,U0327,2023-11-19,5,505,0,mobile,paid_search
S001443,U0327,2023-12-29,6,1485,0,mobile,paid_search
S001444,U0327,2023-11-23,11,1387,0,mobile,paid_search
S001445,U0328,2023-09-26,4,1128,0,tablet,social_media
S001446,U0329,2023-12-11,6,401,0,tablet,organic_search
S001447,U0329,2023-11-30,1,309,0,tablet,organic_search
S001448,U0329,2023-11-22,4,448,0,tablet,organic_search
S001449,U0329,2023-12-15,8,168,0,tablet,organic_search
S001450,U0329,2023-12-13,3,1619,0,tablet,organic_search
S001451,U0329,2023-11-19,3,599,0,tablet,organic_search
S001452,U0329,2023-12-21,13,559,0,tablet,organic_search
S001453,U0330,2023-08-25,3,1136,0,desktop,organic_search
S001454,U0330,2023-08-18,2,960,0,desktop,organic_search
S001455,U0330,2023-10-19,11,1149,0,desktop,organic_search
S001456,U0331,2023-12-18,5,877,0,desktop,social_media
S001457,U0331,2023-10-21,15,1795,0,desktop,social_media
S001458,U0331,2023-10-06,4,1129,0,desktop,social_media
S001459,U0331,2023-06-06,3,348,0,desktop,social_media
S001460,U0331,2023-11-13,6,819,0,desktop,social_media
S001461,U0331,2023-11-22,12,331,0,desktop,social_media
S001462,U0332,2023-10-11,2,296,0,desktop,paid_search
S001463,U0332,2023-09-24,9,967,0,desktop,paid_search
S001464,U0333,2023-03-18,8,1781,0,tablet,social_media
S001465,U0334,2023-12-09,3,751,0,mobile,paid_search
S001466,U0334,2023-12-10,5,1452,0,mobile,paid_search
S001467,U0334,2023-11-08,8,238,0,mobile,paid_search
S001468,U0334,2023-11-25,12,551,0,mobile,paid_search
S001469,U0335,2023-04-15,1,768,0,mobile,paid_search
S001470,U0335,2023-11-20,15,1353,0,mobile,paid_search
S001471,U0335,2023-05-02,4,623,0,mobile,paid_search
S001472,U0336,2023-10-20,14,1092,0,mobile,social_media
S001473,U0336,2023-06-16,14,796,0,mobile,social_media
S001474,U0336,2023-08-18,10,1467,0,mobile,social_media
S001475,U0336,2023-11-29,4,357,0,mobile,social_media
S001476,U0336,2023-09-13,10,344,0,mobile,social_media
S001477,U0337,2023-09-24,13,1268,0,tablet,organic_search
S001478,U0337,2023-09-28,3,1243,0,tablet,organic_search
S001479,U0338,2023-06-04,1,340,0,desktop,paid_search
S001480,U0338,2023-12-28,12,637,0,desktop,paid_search
S001481,U0338,2023-08-05,2,428,0,desktop,paid_search
S001482,U0338,2023-03-05,1,588,0,desktop,paid_search
S001483,U0338,2023-08-22,12,636,0,desktop,paid_search
S001484,U0338,2023-09-06,5,47,0,desktop,paid_search
S001485,U0338,2023-11-24,9,149,0,desktop,paid_search
S001486,U0339,2023-08-23,13,825,0,mobile,referral
S001487,U0340,2023-10-27,11,1104,0,desktop,paid_search
S001488,U0340,2023-10-13,11,852,0,desktop,paid_search
S001489,U0340,2023-08-08,4,636,0,desktop,paid_search
S001490,U0340,2023-07-10,5,1443,0,desktop,paid_search
S001491,U0340,2023-11-19,4,1659,0,desktop,paid_search
S001492,U0340,2023-11-13,15,1193,0,desktop,paid_search
S001493,U0340,2023-10-18,10,1278,0,desktop,paid_search
S001494,U0340,2023-07-11,1,479,0,desktop,paid_search
S001495,U0341,2023-08-12,12,360,0,desktop,social_media
S001496,U0341,2023-08-24,15,1114,0,desktop,social_media
S001497,U0341,2023-09-21,9,1441,0,desktop,social_media
S001498,U0341,2023-11-27,3,1381,0,desktop,social_media
S001499,U0341,2023-10-18,13,923,0,desktop,social_media
S001500,U0341,2023-08-14,15,1057,0,desktop,social_media
S001501,U0342,2023-11-30,2,1322,0,desktop,organic_search
S001502,U0342,2023-07-18,1,182,0,desktop,organic_search
S001503,U0342,2023-07-31,4,492,0,desktop,organic_search
S001504,U0342,2023-08-17,6,412,0,desktop,organic_search
S001505,U0342,2023-12-26,12,70,0,desktop,organic_search
S001506,U0342,2023-10-07,13,1318,0,desktop,organic_search
S001507,U0343,2023-07-28,13,183,0,tablet,organic_search
S001508,U0343,2023-08-24,10,888,0,tablet,organic_search
S001509,U0343,2023-11-29,3,1466,0,tablet,organic_search
S001510,U0343,2023-10-09,7,1594,0,tablet,organic_search
S001511,U0343,2023-10-20,14,222,0,tablet,organic_search
S001512,U0344,2023-12-14,9,1244,0,desktop,direct
S001513,U0344,2023-12-23,8,1541,0,desktop,direct
S001514,U0344,2023-11-14,13,1294,0,desktop,direct
S001515,U0344,2023-12-06,1,1181,0,desktop,direct
S001516,U0344,2023-12-04,5,1434,0,desktop,direct
S001517,U0345,2023-11-27,14,649,0,desktop,direct
S001518,U0345,2023-08-08,14,968,0,desktop,direct
S001519,U0345,2023-09-24,5,1620,0,desktop,direct
S001520,U0345,2023-03-19,6,380,0,desktop,direct
S001521,U0346,2023-10-29,7,623,0,mobile,organic_search
S001522,U0347,2023-10-14,9,1135,0,mobile,paid_search
S001523,U0347,2023-12-29,12,1000,0,mobile,paid_search
S001524,U0347,2023-11-30,15,56,0,mobile,paid_search
S001525,U0347,2023-12-02,13,1420,0,mobile,paid_search
S001526,U0348,2023-11-15,5,228,0,mobile,organic_search
S001527,U0348,2023-11-03,7,949,0,mobile,organic_search
S001528,U0348,2023-12-03,8,361,0,mobile,organic_search
S001529,U0348,2023-12-24,2,127,0,mobile,organic_search
S001530,U0348,2023-11-04,5,299,0,mobile,organic_search
S001531,U0348,2023-12-07,15,850,0,mobile,organic_search
S001532,U0349,2023-03-10,6,734,0,desktop,paid_search
S001533,U0349,2023-03-14,10,46,0,desktop,paid_search
S001534,U0349,2023-06-09,8,1654,0,desktop,paid_search
S001535,U0350,2023-12-30,7,651,0,tablet,organic_search
S001536,U0350,2023-11-13,4,670,0,tablet,organic_search
S001537,U0350,2023-09-23,5,712,0,tablet,organic_search
S001538,U0350,2023-10-26,3,1378,0,tablet,organic_search
S001539,U0350,2023-09-14,15,1498,0,tablet,organic_search
S001540,U0350,2023-09-26,7,1611,0,tablet,organic_search
S001541,U0350,2023-11-16,6,1488,0,tablet,organic_search
S001542,U0350,2023-10-16,2,861,0,tablet,organic_search
S001543,U0351,2023-09-23,2,142,0,desktop,email
S001544,U0351,2023-08-06,8,960,0,desktop,email
S001545,U0352,2023-11-22,14,1113,0,desktop,organic_search
S001546,U0352,2023-11-24,4,562,0,desktop,organic_search
S001547,U0352,2023-09-30,4,429,0,desktop,organic_search
S001548,U0352,2023-12-24,4,520,0,desktop,organic_search
S001549,U0352,2023-10-19,13,1170,0,desktop,organic_search
S001550,U0353,2023-12-12,8,432,0,desktop,social_media
S001551,U0353,2023-10-17,3,677,0,desktop,social_media
S001552,U0353,2023-06-25,15,700,0,desktop,social_media
S001553,U0353,2023-08-05,5,811,0,desktop,social_media
S001554,U0353,2023-05-31,10,1686,0,desktop,social_media
S001555,U0353,2023-05-17,10,1268,0,desktop,social_media
S001556,U0353,2023-03-23,12,105,0,desktop,social_media
S001557,U0353,2023-12-17,6,1012,0,desktop,social_media
S001558,U0354,2023-11-26,2,1472,0,desktop,email
S001559,U0354,2023-12-28,9,624,0,desktop,email
S001560,U0354,2023-12-18,13,1088,0,desktop,email
S001561,U0354,2023-12-21,15,789,0,desktop,email
S001562,U0354,2023-11-23,14,1243,0,desktop,email
S001563,U0354,2023-12-23,8,1527,0,desktop,email
S001564,U0355,2023-08-19,8,59,0,mobile,paid_search
S001565,U0355,2023-08-24,13,574,0,mobile,paid_search
S001566,U0355,2023-09-08,9,831,0,mobile,paid_search
S001567,U0355,2023-11-18,14,1128,0,mobile,paid_search
S001568,U0355,2023-12-02,14,1133,0,mobile,paid_search
S001569,U0355,2023-10-24,10,53,0,mobile,paid_search
S001570,U0355,2023-12-23,11,1762,0,mobile,paid_search
S001571,U0355,2023-12-24,1,788,0,mobile,paid_search
S001572,U0356,2023-11-23,14,1646,0,mobile,organic_search
S001573,U0356,2023-11-10,13,1508,0,mobile,organic_search
S001574,U0356,2023-11-16,10,523,0,mobile,organic_search
S001575,U0356,2023-12-09,5,305,0,mobile,organic_search
S001576,U0357,2023-12-08,13,236,0,tablet,organic_search
S001577,U0357,2023-12-29,13,1641,0,tablet,organic_search
S001578,U0357,2023-12-16,7,1193,0,tablet,organic_search
S001579,U0357,2023-12-19,1,1472,0,tablet,organic_search
S001580,U0357,2023-11-25,2,781,0,tablet,organic_search
S001581,U0357,2023-12-14,8,1193,0,tablet,organic_search
S001582,U0358,2023-10-21,5,534,0,tablet,paid_search
S001583,U0358,2023-08-10,8,1025,0,tablet,paid_search
S001584,U0359,2023-11-29,7,39,0,mobile,email
S001585,U0359,2023-12-08,2,101,0,mobile,email
S001586,U0359,2023-12-21,6,1329,0,mobile,email
S001587,U0359,2023-11-09,7,1726,0,mobile,email
S001588,U0359,2023-08-25,3,1034,0,mobile,email
S001589,U0359,2023-10-17,7,305,0,mobile,email
S001590,U0359,2023-10-22,10,679,0,mobile,email
S001591,U0360,2023-11-18,8,853,0,mobile,referral
S001592,U0361,2023-11-27,8,1597,0,desktop,direct
S001593,U0361,2023-08-27,9,1563,0,desktop,direct
S001594,U0361,2023-12-20,9,275,0,desktop,direct
S001595,U0361,2023-07-28,13,1506,0,desktop,direct
S001596,U0361,2023-12-04,15,163,0,desktop,direct
S001597,U0362,2023-09-07,4,858,0,desktop,social_media
S001598,U0362,2023-12-16,15,260,0,desktop,social_media
S001599,U0362,2023-07-15,3,1146,0,desktop,social_media
S001600,U0362,2023-08-21,1,566,0,desktop,social_media
S001601,U0363,2023-04-17,10,101,0,mobile,organic_search
S001602,U0363,2023-07-22,2,1187,0,mobile,organic_search
S001603,U0363,2023-07-05,14,1158,0,mobile,organic_search
S001604,U0363,2023-05-17,13,597,0,mobile,organic_search
S001605,U0364,2023-10-12,6,190,0,desktop,organic_search
S001606,U0364,2023-10-17,3,888,0,desktop,organic_search
S001607,U0364,2023-12-08,1,102,0,desktop,organic_search
S001608,U0365,2023-05-19,12,811,0,tablet,email
S001609,U0365,2023-06-01,9,847,0,tablet,email
S001610,U0365,2023-07-18,13,1652,0,tablet,email
S001611,U0365,2023-08-08,12,307,0,tablet,email
S001612,U0365,2023-08-06,9,1224,0,tablet,email
S001613,U0365,2023-07-13,1,152,0,tablet,email
S001614,U0365,2023-12-27,1,83,0,tablet,email
S001615,U0366,2023-08-24,2,448,0,mobile,organic_search
S001616,U0366,2023-09-17,2,81,0,mobile,organic_search
S001617,U0366,2023-12-05,2,1196,0,mobile,organic_search
S001618,U0367,2023-10-11,14,42,0,desktop,paid_search
S001619,U0367,2023-07-15,5,1784,0,desktop,paid_search
S001620,U0368,2023-12-24,1,325,0,desktop,organic_search
S001621,U0368,2023-11-30,10,586,0,desktop,organic_search
S001622,U0369,2023-09-25,11,404,0,desktop,social_media
S001623,U0370,2023-12-15,10,1705,0,tablet,social_media
S001624,U0370,2023-10-26,6,1724,0,tablet,social_media
S001625,U0371,2023-06-03,13,910,0,mobile,email
S001626,U0371,2023-08-30,11,892,0,mobile,email
S001627,U0372,2023-09-29,9,1106,0,mobile,paid_search
S001628,U0373,2023-12-18,2,1201,0,desktop,organic_search
S001629,U0373,2023-05-09,2,925,0,desktop,organic_search
S001630,U0374,2023-12-01,10,1525,0,mobile,organic_search
S001631,U0374,2023-12-15,1,1062,0,mobile,organic_search
S001632,U0374,2023-12-06,6,591,0,mobile,organic_search
S001633,U0374,2023-10-13,12,1518,0,mobile,organic_search
S001634,U0375,2023-10-02,1,72,0,mobile,organic_search
S001635,U0375,2023-11-02,13,627,0,mobile,organic_search
S001636,U0375,2023-12-13,2,278,0,mobile,organic_search
S001637,U0375,2023-10-13,7,1192,0,mobile,organic_search
S001638,U0376,2023-04-06,7,48,0,desktop,organic_search
S001639,U0376,2023-11-15,5,825,0,desktop,organic_search
S001640,U0376,2023-12-03,5,1431,0,desktop,organic_search
S001641,U0376,2023-05-03,12,1740,0,desktop,organic_search
S001642,U0376,2023-08-24,2,1386,0,desktop,organic_search
S001643,U0376,2023-06-19,11,562,0,desktop,organic_search
S001644,U0376,2023-09-23,10,1273,0,desktop,organic_search
S001645,U0376,2023-12-21,3,576,0,desktop,organic_search
S001646,U0377,2023-10-20,3,830,0,mobile,paid_search
S001647,U0377,2023-12-23,15,173,0,mobile,paid_search
S001648,U0377,2023-12-04,11,424,0,mobile,paid_search
S001649,U0377,2023-10-22,1,633,0,mobile,paid_search
S001650,U0377,2023-12-30,3,1159,0,mobile,paid_search
S001651,U0378,2023-09-30,10,66,0,mobile,organic_search
S001652,U0378,2023-08-29,1,571,0,mobile,organic_search
S001653,U0378,2023-10-29,2,90,0,mobile,organic_search
S001654,U0378,2023-11-26,12,1314,0,mobile,organic_search
S001655,U0378,2023-10-07,1,1049,0,mobile,organic_search
S001656,U0378,2023-09-08,5,811,0,mobile,organic_search
S001657,U0379,2023-12-07,5,814,0,desktop,social_media
S001658,U0379,2023-10-29,4,44,0,desktop,social_media
S001659,U0379,2023-10-20,4,746,0,desktop,social_media
S001660,U0379,2023-09-29,12,1421,0,desktop,social_media
S001661,U0380,2023-12-17,8,37,0,desktop,paid_search
S001662,U0380,2023-12-01,14,296,0,desktop,paid_search
S001663,U0380,2023-12-26,8,1075,0,desktop,paid_search
S001664,U0381,2023-11-27,1,1338,0,desktop,email
S001665,U0381,2023-07-29,13,1075,0,desktop,email
S001666,U0381,2023-08-03,4,671,0,desktop,email
S001667,U0382,2023-12-23,3,256,0,mobile,organic_search
S001668,U0382,2023-12-04,10,1541,0,mobile,organic_search
S001669,U0382,2023-12-05,13,609,0,mobile,organic_search
S001670,U0382,2023-12-22,9,194,0,mobile,organic_search
S001671,U0382,2023-12-06,9,1799,0,mobile,organic_search
S001672,U0382,2023-12-04,14,1615,0,mobile,organic_search
S001673,U0382,2023-11-24,1,402,0,mobile,organic_search
S001674,U0383,2023-08-16,4,1374,0,mobile,organic_search
S001675,U0383,2023-12-05,7,38,0,mobile,organic_search
