user_id,registration_date,channel,device,country
U0593,2023-10-13,social_media,desktop,Germany
U0594,2023-07-01,social_media,mobile,Switzerland
U0595,2023-07-17,organic_search,desktop,Switzerland
U0596,2023-10-14,direct,tablet,Austria
U0597,2023-03-28,social_media,desktop,Germany
U0598,2023-05-18,paid_search,desktop,Germany
U0599,2023-08-04,organic_search,mobile,Germany
U0600,2023-05-07,social_media,mobile,Austria
U0601,2023-08-23,organic_search,desktop,France
U0602,2023-06-20,email,desktop,Netherlands
U0603,2023-08-14,organic_search,mobile,Netherlands
U0604,2023-11-01,organic_search,desktop,France
U0605,2023-04-13,paid_search,desktop,Germany
U0606,2023-06-13,organic_search,mobile,Germany
U0607,2023-10-22,email,desktop,Germany
U0608,2023-07-21,paid_search,tablet,Germany
U0609,2023-10-07,organic_search,mobile,Germany
U0610,2023-08-25,direct,desktop,Switzerland
U0611,2023-02-05,email,mobile,Germany
U0612,2023-09-13,organic_search,desktop,Germany
U0613,2023-03-20,social_media,mobile,Germany
U0614,2023-11-03,paid_search,desktop,Austria
U0615,2023-08-03,paid_search,mobile,Germany
U0616,2023-10-02,social_media,tablet,Germany
U0617,2023-05-08,social_media,desktop,Austria
U0618,2023-01-23,social_media,mobile,Austria
U0619,2023-06-19,referral,desktop,Germany
U0620,2023-05-13,organic_search,mobile,Austria
U0621,2023-10-22,organic_search,desktop,Germany
U0622,2023-10-29,social_media,desktop,France
U0623,2023-09-05,organic_search,desktop,France
U0624,2023-03-01,email,mobile,Germany
U0625,2023-06-25,paid_search,desktop,Germany
U0626,2023-09-01,organic_search,mobile,Germany
U0627,2023-02-04,organic_search,mobile,Germany
U0628,2023-06-25,social_media,mobile,Germany
U0629,2023-05-05,paid_search,mobile,Germany
U0630,2023-08-07,referral,desktop,Germany
U0631,2023-04-05,organic_search,mobile,Germany
U0632,2023-11-11,direct,desktop,Germany
U0633,2023-01-03,social_media,desktop,Switzerland
U0634,2023-02-02,social_media,mobile,Austria
U0635,2023-07-07,organic_search,mobile,Germany
U0636,2023-09-08,paid_search,mobile,Austria
U0637,2023-11-09,paid_search,desktop,Germany
U0638,2023-08-23,social_media,mobile,Switzerland
U0639,2023-06-02,direct,mobile,Switzerland
U0640,2023-06-10,organic_search,desktop,Germany
U0641,2023-03-14,paid_search,desktop,Germany
U0642,2023-07-16,paid_search,mobile,Austria
U0643,2023-11-27,direct,desktop,Germany
U0644,2023-05-28,organic_search,desktop,Germany
U0645,2023-01-28,direct,tablet,Germany
U0646,2023-04-10,email,tablet,Austria
U0647,2023-09-11,paid_search,mobile,Switzerland
U0648,2023-08-16,paid_search,desktop,Germany
U0649,2023-04-23,organic_search,desktop,Austria
U0650,2023-03-28,email,mobile,Switzerland
U0651,2023-09-11,paid_search,desktop,Germany
U0652,2023-10-06,email,desktop,Netherlands
U0653,2023-01-22,email,desktop,Germany
U0654,2023-08-06,organic_search,mobile,Switzerland
U0655,2023-06-02,direct,desktop,Germany
U0656,2023-02-14,paid_search,tablet,Switzerland
U0657,2023-05-02,organic_search,mobile,Switzerland
U0658,2023-11-09,social_media,desktop,Germany
U0659,2023-04-16,email,mobile,Austria
U0660,2023-09-30,organic_search,mobile,Germany
U0661,2023-05-30,organic_search,desktop,Netherlands
U0662,2023-02-18,organic_search,mobile,Germany
U0663,2023-01-31,referral,tablet,Germany
U0664,2023-03-09,organic_search,mobile,Netherlands
U0665,2023-07-21,paid_search,mobile,Germany
U0666,2023-08-01,paid_search,desktop,Switzerland
U0667,2023-02-17,paid_search,mobile,Switzerland
U0668,2023-07-08,paid_search,mobile,Austria
U0669,2023-02-17,email,mobile,Switzerland
U0670,2023-07-03,direct,mobile,Germany
U0671,2023-08-08,email,mobile,Germany
U0672,2023-05-26,organic_search,mobile,Austria
U0673,2023-09-06,email,tablet,Switzerland
U0674,2023-01-24,organic_search,mobile,Germany
U0675,2023-03-05,direct,desktop,Germany
U0676,2023-08-08,organic_search,mobile,Germany
U0677,2023-11-29,organic_search,tablet,Netherlands
U0678,2023-02-17,social_media,desktop,Germany
U0679,2023-11-29,organic_search,desktop,Germany
U0680,2023-04-30,paid_search,desktop,Germany
U0681,2023-04-20,paid_search,desktop,Germany
U0682,2023-08-16,organic_search,mobile,Netherlands
U0683,2023-08-05,social_media,mobile,Germany
U0684,2023-02-15,email,desktop,Germany
U0685,2023-06-03,organic_search,mobile,Switzerland
U0686,2023-03-10,social_media,mobile,Germany
U0687,2023-10-16,organic_search,mobile,Germany
U0688,2023-04-20,social_media,desktop,Germany
U0689,2023-08-15,direct,desktop,Germany
U0690,2023-03-05,social_media,desktop,France
U0691,2023-06-11,email,desktop,Austria
U0692,2023-05-08,social_media,mobile,Austria
U0693,2023-01-14,email,mobile,Germany
U0694,2023-09-23,social_media,desktop,Germany
U0695,2023-11-27,organic_search,tablet,France
U0696,2023-09-11,paid_search,desktop,Austria
U0697,2023-02-06,paid_search,tablet,France
U0698,2023-06-12,organic_search,tablet,Austria
U0699,2023-07-07,paid_search,desktop,Germany
U0700,2023-02-07,organic_search,desktop,Germany
U0701,2023-01-21,direct,tablet,Germany
U0702,2023-05-27,social_media,mobile,Germany
U0703,2023-07-25,organic_search,mobile,Austria
U0704,2023-05-23,organic_search,desktop,France
U0705,2023-03-21,paid_search,desktop,Austria
U0706,2023-11-29,social_media,desktop,Switzerland
U0707,2023-05-03,organic_search,desktop,Germany
U0708,2023-08-21,social_media,desktop,Switzerland
U0709,2023-03-31,organic_search,mobile,Switzerland
U0710,2023-03-25,paid_search,desktop,Austria
U0711,2023-05-13,organic_search,desktop,Switzerland
U0712,2023-05-18,email,desktop,Netherlands
U0713,2023-06-21,email,desktop,Germany
U0714,2023-10-23,social_media,mobile,Austria
U0715,2023-01-29,paid_search,mobile,Germany
U0716,2023-05-11,email,tablet,Switzerland
U0717,2023-03-01,organic_search,mobile,Germany
U0718,2023-01-07,organic_search,mobile,Germany
U0719,2023-03-18,organic_search,tablet,Germany
U0720,2023-08-03,organic_search,desktop,Netherlands
U0721,2023-06-13,organic_search,desktop,Germany
U0722,2023-09-15,social_media,desktop,Germany
U0723,2023-09-22,referral,tablet,Germany
U0724,2023-08-27,direct,mobile,Germany
U0725,2023-02-14,social_media,desktop,Germany
U0726,2023-10-16,email,mobile,Germany
U0727,2023-07-08,social_media,mobile,Switzerland
U0728,2023-04-11,email,mobile,Switzerland
U0729,2023-03-19,organic_search,desktop,Germany
U0730,2023-06-27,social_media,mobile,Germany
U0731,2023-06-21,organic_search,mobile,Netherlands
U0732,2023-06-07,organic_search,mobile,Germany
U0733,2023-09-09,referral,tablet,Germany
U0734,2023-05-24,organic_search,tablet,Netherlands
U0735,2023-09-24,paid_search,tablet,Germany
U0736,2023-02-13,social_media,mobile,Austria
U0737,2023-07-21,organic_search,mobile,Germany
U0738,2023-03-08,organic_search,desktop,Germany
U0739,2023-07-21,social_media,mobile,Germany
U0740,2023-05-20,organic_search,tablet,Germany
U0741,2023-10-27,organic_search,desktop,Germany
U0742,2023-06-10,paid_search,mobile,France
U0743,2023-04-17,paid_search,mobile,Netherlands
U0744,2023-02-16,organic_search,mobile,Netherlands
U0745,2023-11-05,organic_search,mobile,Germany
U0746,2023-02-16,social_media,tablet,Germany
U0747,2023-01-26,social_media,desktop,France
U0748,2023-01-16,referral,tablet,Austria
U0749,2023-10-09,organic_search,mobile,Netherlands
U0750,2023-03-13,organic_search,desktop,Switzerland
U0751,2023-04-24,organic_search,mobile,Germany
U0752,2023-11-19,direct,desktop,Austria
U0753,2023-02-08,organic_search,desktop,Netherlands
U0754,2023-08-16,email,desktop,Netherlands
U0755,2023-06-19,organic_search,tablet,Germany
U0756,2023-10-21,paid_search,mobile,Germany
U0757,2023-07-15,social_media,desktop,Germany
U0758,2023-04-06,organic_search,desktop,Germany
U0759,2023-11-11,social_media,desktop,Germany
U0760,2023-07-30,direct,mobile,Germany
U0761,2023-07-16,organic_search,desktop,Netherlands
U0762,2023-09-27,organic_search,tablet,Austria
U0763,2023-01-10,referral,mobile,Germany
U0764,2023-10-06,email,desktop,Austria
U0765,2023-06-14,paid_search,desktop,Germany
U0766,2023-04-23,organic_search,mobile,Germany
U0767,2023-08-30,paid_search,mobile,France
U0768,2023-03-23,organic_search,mobile,Germany
U0769,2023-01-29,email,tablet,Austria
U0770,2023-07-18,paid_search,mobile,Netherlands
U0771,2023-04-01,organic_search,desktop,Switzerland
U0772,2023-07-03,direct,desktop,Switzerland
U0773,2023-10-18,social_media,mobile,Germany
U0774,2023-09-10,paid_search,desktop,Germany
U0775,2023-01-29,organic_search,desktop,Austria
U0776,2023-01-01,organic_search,mobile,Netherlands
U0777,2023-06-24,social_media,tablet,Netherlands
U0778,2023-06-15,organic_search,desktop,Switzerland
U0779,2023-03-14,email,mobile,Netherlands
U0780,2023-02-07,paid_search,tablet,Germany
U0781,2023-02-21,organic_search,desktop,France
U0782,2023-08-12,email,tablet,Austria
U0783,2023-03-31,social_media,mobile,Netherlands
U0784,2023-11-11,email,desktop,Austria
U0785,2023-03-31,paid_search,mobile,Germany
U0786,2023-04-01,social_media,tablet,France
U0787,2023-07-20,direct,mobile,Austria
U0788,2023-04-04,social_media,tablet,France
U0789,2023-04-24,social_media,desktop,Germany
U0790,2023-06-19,email,desktop,France
U0791,2023-03-27,social_media,tablet,Netherlands
U0792,2023-11-24,social_media,desktop,Germany
U0793,2023-04-18,organic_search,desktop,Germany
U0794,2023-02-25,social_media,desktop,Germany
U0795,2023-08-03,referral,tablet,Germany
U0796,2023-07-13,paid_search,desktop,Netherlands
U0797,2023-10-23,social_media,mobile,Germany
U0798,2023-02-07,email,desktop,Germany
U0799,2023-05-14,referral,desktop,Germany
U0800,2023-07-12,organic_search,desktop,France
U0801,2023-02-17,organic_search,tablet,Netherlands
U0802,2023-01-16,paid_search,mobile,Austria
U0803,2023-08-11,organic_search,desktop,Germany
U0804,2023-04-08,paid_search,mobile,France
U0805,2023-10-04,organic_search,desktop,Germany
U0806,2023-01-26,paid_search,mobile,Germany
U0807,2023-01-28,paid_search,desktop,Germany
U0808,2023-11-17,social_media,desktop,Germany
U0809,2023-03-29,social_media,tablet,Germany
U0810,2023-03-01,organic_search,desktop,Germany
U0811,2023-05-16,organic_search,mobile,Germany
U0812,2023-07-15,paid_search,desktop,Germany
U0813,2023-08-27,organic_search,mobile,Austria
U0814,2023-03-19,email,mobile,Germany
U0815,2023-06-26,email,desktop,Switzerland
U0816,2023-04-27,social_media,mobile,Netherlands
U0817,2023-08-03,referral,mobile,France
U0818,2023-10-21,direct,mobile,Germany
U0819,2023-01-18,paid_search,tablet,Netherlands
U0820,2023-11-14,organic_search,tablet,Germany
U0821,2023-03-27,referral,mobile,Germany
U0822,2023-08-05,organic_search,mobile,Germany
U0823,2023-11-18,organic_search,mobile,Germany
U0824,2023-02-04,organic_search,mobile,Austria
U0825,2023-05-22,paid_search,tablet,Germany
U0826,2023-11-16,social_media,mobile,Germany
U0827,2023-03-18,organic_search,mobile,Switzerland
U0828,2023-02-21,direct,mobile,Germany
U0829,2023-05-27,direct,tablet,Netherlands
U0830,2023-05-16,paid_search,mobile,Austria
U0831,2023-01-20,organic_search,desktop,Austria
U0832,2023-07-25,organic_search,tablet,Germany
U0833,2023-05-02,organic_search,mobile,Germany
U0834,2023-07-10,organic_search,mobile,Germany
U0835,2023-05-24,email,tablet,Switzerland
U0836,2023-04-27,organic_search,tablet,Germany
U0837,2023-06-14,organic_search,desktop,Austria
U0838,2023-04-07,paid_search,tablet,Germany
U0839,2023-09-06,email,tablet,Netherlands
U0840,2023-09-21,email,desktop,Switzerland
U0841,2023-07-26,organic_search,tablet,Netherlands
U0842,2023-01-15,organic_search,tablet,Germany
U0843,2023-01-30,organic_search,mobile,Netherlands
U0844,2023-04-12,organic_search,mobile,Austria
U0845,2023-11-22,direct,mobile,Germany
U0846,2023-09-08,social_media,desktop,Netherlands
U0847,2023-10-28,social_media,desktop,Netherlands
U0848,2023-05-13,email,mobile,Germany
U0849,2023-07-17,organic_search,tablet,Switzerland
U0850,2023-04-20,direct,mobile,Switzerland
U0851,2023-05-18,social_media,mobile,Netherlands
U0852,2023-01-05,paid_search,desktop,Germany
U0853,2023-01-05,organic_search,mobile,France
U0854,2023-11-26,organic_search,tablet,Netherlands
U0855,2023-08-24,organic_search,mobile,Switzerland
U0856,2023-11-16,paid_search,desktop,Austria
U0857,2023-07-11,social_media,mobile,Germany
U0858,2023-02-25,paid_search,desktop,Germany
U0859,2023-06-16,direct,desktop,Switzerland
U0860,2023-11-30,organic_search,desktop,Switzerland
U0861,2023-01-30,email,mobile,Austria
U0862,2023-06-13,social_media,mobile,Switzerland
U0863,2023-06-01,organic_search,desktop,Germany
U0864,2023-01-19,social_media,tablet,Netherlands
U0865,2023-06-25,social_media,desktop,Austria
U0866,2023-09-01,direct,mobile,Austria
U0867,2023-03-29,email,tablet,Germany
U0868,2023-02-19,paid_search,mobile,Switzerland
U0869,2023-10-14,email,desktop,Switzerland
U0870,2023-06-21,social_media,desktop,Germany
U0871,2023-06-07,paid_search,tablet,Germany
U0872,2023-10-27,organic_search,tablet,Germany
U0873,2023-11-21,social_media,tablet,Germany
U0874,2023-04-10,paid_search,tablet,Germany
U0875,2023-06-02,paid_search,tablet,Germany
U0876,2023-04-13,organic_search,tablet,Netherlands
U0877,2023-08-23,organic_search,tablet,Germany
U0878,2023-02-11,paid_search,mobile,Germany
U0879,2023-11-21,organic_search,mobile,Germany
U0880,2023-03-28,social_media,desktop,Switzerland
U0881,2023-02-15,organic_search,desktop,Germany
U0882,2023-08-08,referral,desktop,Germany
U0883,2023-04-13,email,tablet,Netherlands
U0884,2023-09-29,organic_search,mobile,Austria
U0885,2023-05-08,organic_search,tablet,Germany
U0886,2023-02-22,paid_search,mobile,Germany
U0887,2023-01-24,organic_search,desktop,Switzerland
U0888,2023-11-02,paid_search,desktop,Switzerland
U0889,2023-03-10,organic_search,tablet,Germany
U0890,2023-04-07,organic_search,tablet,Netherlands
U0891,2023-01-10,organic_search,mobile,Germany
U0892,2023-01-12,social_media,desktop,Germany
U0893,2023-11-30,email,desktop,Austria
U0894,2023-10-01,social_media,mobile,Germany
U0895,2023-02-25,social_media,desktop,Switzerland
U0896,2023-08-02,paid_search,desktop,Germany
U0897,2023-03-20,organic_search,mobile,Germany
U0898,2023-08-04,social_media,mobile,Germany
U0899,2023-11-07,social_media,desktop,Netherlands
U0900,2023-09-19,social_media,desktop,Germany
U0901,2023-02-24,paid_search,mobile,Switzerland
U0902,2023-09-25,referral,desktop,Germany
U0903,2023-03-24,organic_search,mobile,Germany
U0904,2023-09-04,organic_search,desktop,Switzerland
U0905,2023-02-26,email,mobile,Germany
U0906,2023-02-16,email,desktop,Switzerland
U0907,2023-05-12,social_media,mobile,France
U0908,2023-05-16,paid_search,desktop,Germany
U0909,2023-01-21,direct,desktop,Switzerland
U0910,2023-08-07,email,desktop,Switzerland
U0911,2023-01-24,organic_search,desktop,Austria
U0912,2023-06-18,paid_search,desktop,Austria
U0913,2023-02-17,paid_search,desktop,Germany
U0914,2023-07-24,referral,desktop,Germany
U0915,2023-09-02,email,mobile,Switzerland
U0916,2023-02-27,organic_search,mobile,France
U0917,2023-03-23,organic_search,tablet,Germany
U0918,2023-10-19,social_media,desktop,Germany
U0919,2023-07-03,social_media,tablet,Netherlands
U0920,2023-03-08,paid_search,mobile,Netherlands
U0921,2023-08-14,organic_search,desktop,Germany
U0922,2023-09-26,email,mobile,Austria
U0923,2023-06-23,paid_search,mobile,Austria
U0924,2023-08-10,social_media,desktop,Germany
U0925,2023-11-25,paid_search,mobile,Austria
U0926,2023-11-10,organic_search,mobile,Germany
U0927,2023-08-29,direct,tablet,Germany
U0928,2023-09-09,organic_search,desktop,Germany
U0929,2023-09-17,organic_search,mobile,Germany
U0930,2023-05-01,organic_search,desktop,Austria
U0931,2023-02-15,direct,desktop,Germany
U0932,2023-09-12,email,desktop,Germany
U0933,2023-01-19,social_media,desktop,Germany
U0934,2023-11-06,referral,mobile,Netherlands
U0935,2023-10-15,organic_search,mobile,France
U0936,2023-07-06,email,mobile,Netherlands
U0937,2023-06-19,social_media,mobile,Germany
U0938,2023-07-06,social_media,desktop,Switzerland
U0939,2023-04-24,organic_search,desktop,Austria
U0940,2023-05-30,paid_search,desktop,Germany
U0941,2023-03-26,paid_search,mobile,Switzerland
U0942,2023-07-29,organic_search,mobile,Germany
U0943,2023-07-21,organic_search,mobile,Germany
U0944,2023-06-23,organic_search,desktop,France
U0945,2023-10-29,organic_search,tablet,Germany
U0946,2023-10-29,referral,desktop,Germany
U0947,2023-09-29,email,mobile,Germany
U0948,2023-10-27,paid_search,mobile,France
U0949,2023-04-01,social_media,desktop,Netherlands
U0950,2023-02-23,paid_search,mobile,Netherlands
U0951,2023-09-16,direct,desktop,Austria
U0952,2023-05-08,organic_search,tablet,France
U0953,2023-08-20,email,desktop,Austria
U0954,2023-09-20,organic_search,mobile,Netherlands
U0955,2023-10-11,social_media,desktop,Austria
U0956,2023-05-29,social_media,tablet,Germany
U0957,2023-11-29,referral,desktop,Austria
U0958,2023-11-23,organic_search,desktop,Germany
U0959,2023-09-03,social_media,tablet,Switzerland
U0960,2023-10-01,organic_search,mobile,Netherlands
U0961,2023-09-25,organic_search,desktop,Germany
U0962,2023-01-29,organic_search,mobile,Germany
U0963,2023-05-27,social_media,desktop,Germany
U0964,2023-06-01,organic_search,mobile,Germany
U0965,2023-08-20,organic_search,tablet,Switzerland
U0966,2023-04-25,email,mobile,Germany
U0967,2023-05-28,social_media,desktop,Germany
U0968,2023-08-02,referral,tablet,Germany
U0969,2023-10-10,organic_search,mobile,Germany
U0970,2023-08-15,email,tablet,Switzerland
U0971,2023-11-28,paid_search,mobile,Switzerland
U0972,2023-04-11,email,tablet,Germany
U0973,2023-04-01,referral,desktop,France
U0974,2023-09-21,organic_search,desktop,Germany
U0975,2023-05-16,organic_search,mobile,Germany
U0976,2023-06-19,paid_search,tablet,Germany
U0977,2023-06-15,social_media,mobile,Austria
U0978,2023-06-04,paid_search,mobile,Germany
U0979,2023-06-12,paid_search,tablet,Austria
U0980,2023-09-16,organic_search,mobile,Germany
U0981,2023-06-28,organic_search,desktop,Germany
U0982,2023-07-04,organic_search,tablet,Austria
U0983,2023-09-01,referral,mobile,France
U0984,2023-01-05,organic_search,desktop,Germany
U0985,2023-11-25,social_media,mobile,France
U0986,2023-06-14,paid_search,mobile,Germany
U0987,2023-05-12,paid_search,desktop,Netherlands
U0988,2023-07-11,paid_search,mobile,Germany
U0989,2023-06-01,direct,desktop,Austria
U0990,2023-02-19,organic_search,tablet,Austria
U0991,2023-01-04,social_media,desktop,Austria
U0992,2023-04-20,direct,desktop,Germany
U0993,2023-10-03,email,tablet,Switzerland
U0994,2023-08-11,social_media,tablet,Switzerland
U0995,2023-03-20,organic_search,mobile,Germany
U0996,2023-02-07,organic_search,mobile,Austria
U0997,2023-10-22,email,tablet,Germany
U0998,2023-08-19,social_media,desktop,Germany
U0999,2023-03-02,paid_search,mobile,Austria
U1000,2023-10-27,organic_search,mobile,Germany
U1001,2023-09-15,organic_search,mobile,Germany
U1002,2023-02-14,organic_search,tablet,Germany
U1003,2023-01-16,paid_search,mobile,Germany
U1004,2023-07-20,email,mobile,Germany
U1005,2023-11-21,organic_search,mobile,Netherlands
U1006,2023-11-28,paid_search,tablet,Austria
U1007,2023-10-12,organic_search,desktop,Austria
U1008,2023-07-21,paid_search,tablet,Germany
U1009,2023-06-26,organic_search,tablet,Netherlands
U1010,2023-03-14,organic_search,desktop,Netherlands
U1011,2023-04-10,organic_search,mobile,Austria
U1012,2023-01-28,direct,tablet,France
U1013,2023-08-25,social_media,desktop,Switzerland
U1014,2023-05-09,organic_search,mobile,Germany
U1015,2023-06-19,paid_search,mobile,Germany
U1016,2023-05-26,social_media,tablet,Germany
U1017,2023-08-19,organic_search,mobile,Switzerland
U1018,2023-03-20,social_media,desktop,Germany
U1019,2023-08-08,organic_search,desktop,Switzerland
U1020,2023-11-25,paid_search,mobile,Germany
U1021,2023-06-19,direct,mobile,Germany
U1022,2023-06-06,paid_search,desktop,Austria
U1023,2023-02-11,email,tablet,Germany
U1024,2023-10-03,organic_search,mobile,Austria
U1025,2023-02-08,direct,mobile,Austria
U1026,2023-10-25,social_media,mobile,Germany
U1027,2023-01-19,social_media,mobile,France
U1028,2023-08-30,social_media,desktop,Germany
U1029,2023-10-29,email,desktop,Germany
U1030,2023-09-19,organic_search,desktop,Germany
U1031,2023-05-03,email,mobile,Austria
U1032,2023-03-26,email,desktop,Germany
U1033,2023-10-17,direct,mobile,France
U1034,2023-09-05,direct,desktop,Switzerland
U1035,2023-04-29,organic_search,desktop,Germany
U1036,2023-04-16,paid_search,mobile,Germany
U1037,2023-08-21,direct,desktop,Austria
U1038,2023-02-22,social_media,mobile,Netherlands
U1039,2023-05-15,social_media,mobile,Germany
U1040,2023-07-13,paid_search,mobile,Netherlands
U1041,2023-09-22,organic_search,tablet,Germany
U1042,2023-07-27,paid_search,tablet,Germany
U1043,2023-09-04,direct,desktop,Netherlands
U1044,2023-08-14,organic_search,desktop,Austria
U1045,2023-04-19,organic_search,desktop,Austria
U1046,2023-03-02,social_media,desktop,Germany
U1047,2023-02-28,paid_search,mobile,Germany
U1048,2023-03-24,social_media,desktop,Germany
U1049,2023-03-07,social_media,desktop,Austria
U1050,2023-01-21,direct,desktop,Germany
U1051,2023-04-03,paid_search,desktop,France
U1052,2023-11-23,organic_search,mobile,Switzerland
U1053,2023-05-26,direct,desktop,Austria
U1054,2023-08-30,direct,desktop,Netherlands
U1055,2023-11-04,organic_search,mobile,Switzerland
U1056,2023-11-16,social_media,desktop,Switzerland
U1057,2023-06-25,direct,mobile,Germany
U1058,2023-07-13,paid_search,desktop,Germany
U1059,2023-09-16,social_media,mobile,Austria
U1060,2023-04-01,paid_search,mobile,Germany
U1061,2023-09-30,paid_search,desktop,Germany
U1062,2023-03-08,direct,mobile,Germany
U1063,2023-11-29,paid_search,desktop,Netherlands
U1064,2023-09-29,paid_search,tablet,Germany
U1065,2023-07-15,paid_search,mobile,Netherlands
U1066,2023-10-22,organic_search,desktop,Germany
U1067,2023-04-30,direct,desktop,Austria
U1068,2023-10-06,paid_search,desktop,Switzerland
U1069,2023-01-04,social_media,desktop,Germany
U1070,2023-04-16,social_media,desktop,Germany
U1071,2023-03-21,paid_search,mobile,Germany
U1072,2023-10-02,paid_search,desktop,Germany
U1073,2023-07-23,email,desktop,Switzerland
U1074,2023-09-05,organic_search,mobile,Germany
U1075,2023-06-07,social_media,mobile,Germany
U1076,2023-03-12,direct,mobile,Switzerland
U1077,2023-08-17,email,tablet,Germany
U1078,2023-09-18,paid_search,desktop,Austria
U1079,2023-01-27,organic_search,tablet,Germany
U1080,2023-02-16,email,mobile,Austria
U1081,2023-02-15,organic_search,desktop,Germany
U1082,2023-01-20,social_media,tablet,Germany
U1083,2023-09-24,organic_search,tablet,Germany
U1084,2023-03-31,social_media,desktop,Germany
U1085,2023-09-23,organic_search,desktop,Austria
U1086,2023-09-22,social_media,mobile,Switzerland
U1087,2023-07-04,organic_search,desktop,Germany
U1088,2023-05-22,email,desktop,Germany
U1089,2023-10-28,organic_search,desktop,Switzerland
U1090,2023-02-16,paid_search,mobile,Austria
U1091,2023-10-26,organic_search,tablet,Germany
U1092,2023-11-07,referral,mobile,Germany
U1093,2023-01-03,organic_search,desktop,Germany
U1094,2023-02-07,paid_search,desktop,Germany
U1095,2023-09-20,referral,tablet,Netherlands
U1096,2023-10-22,organic_search,desktop,Germany
U1097,2023-09-05,email,mobile,France
U1098,2023-08-23,social_media,tablet,Netherlands
U1099,2023-09-04,organic_search,desktop,Austria
U1100,2023-04-23,social_media,desktop,Germany
U1101,2023-06-30,paid_search,desktop,Netherlands
U1102,2023-05-08,organic_search,desktop,Switzerland
U1103,2023-06-25,organic_search,tablet,Germany
U1104,2023-07-01,organic_search,mobile,Germany
U1105,2023-04-08,paid_search,desktop,Switzerland
U1106,2023-05-16,organic_search,desktop,Germany
U1107,2023-11-13,paid_search,mobile,Germany
U1108,2023-02-10,social_media,mobile,Austria
U1109,2023-10-05,referral,mobile,Germany
U1110,2023-06-11,paid_search,tablet,Netherlands
U1111,2023-05-21,paid_search,tablet,Netherlands
U1112,2023-05-24,paid_search,mobile,Germany
U1113,2023-09-27,email,mobile,Austria
U1114,2023-09-15,organic_search,tablet,Switzerland
U1115,2023-08-23,referral,mobile,Germany
U1116,2023-01-05,organic_search,desktop,Austria
U1117,2023-06-16,paid_search,tablet,Germany
U1118,2023-05-15,organic_search,mobile,Austria
U1119,2023-07-07,organic_search,desktop,Germany
U1120,2023-07-10,paid_search,desktop,Germany
U1121,2023-10-20,organic_search,mobile,Germany
U1122,2023-02-21,social_media,mobile,Austria
U1123,2023-07-15,organic_search,mobile,Switzerland
U1124,2023-08-31,email,desktop,Germany
U1125,2023-11-19,paid_search,mobile,Switzerland
U1126,2023-06-03,organic_search,tablet,Germany
U1127,2023-02-20,social_media,desktop,Netherlands
U1128,2023-09-01,email,desktop,Switzerland
U1129,2023-05-14,paid_search,mobile,France
U1130,2023-05-12,organic_search,desktop,Germany
U1131,2023-11-07,organic_search,mobile,Austria
U1132,2023-03-31,referral,desktop,Germany
U1133,2023-09-19,paid_search,mobile,Netherlands
U1134,2023-07-15,social_media,mobile,France
U1135,2023-03-27,social_media,tablet,Germany
U1136,2023-11-10,social_media,mobile,Germany
U1137,2023-03-24,organic_search,desktop,Switzerland
U1138,2023-05-17,social_media,desktop,Netherlands
U1139,2023-07-05,email,mobile,Germany
U1140,2023-03-27,organic_search,desktop,Switzerland
U1141,2023-05-09,direct,mobile,Germany
U1142,2023-03-27,paid_search,desktop,France
U1143,2023-08-31,paid_search,desktop,Germany
U1144,2023-02-12,organic_search,mobile,Germany
U1145,2023-07-19,organic_search,desktop,Germany
U1146,2023-11-17,organic_search,mobile,Germany
U1147,2023-01-18,social_media,tablet,Germany
U1148,2023-09-01,paid_search,tablet,France
U1149,2023-10-08,paid_search,tablet,Switzerland
U1150,2023-04-01,social_media,mobile,Switzerland
U1151,2023-10-16,paid_search,mobile,Austria
U1152,2023-06-27,paid_search,desktop,Germany
U1153,2023-06-07,paid_search,desktop,Germany
U1154,2023-01-01,paid_search,mobile,Germany
U1155,2023-05-27,paid_search,desktop,France
U1156,2023-09-02,organic_search,mobile,Switzerland
U1157,2023-11-02,organic_search,desktop,Germany
U1158,2023-07-30,direct,desktop,Germany
U1159,2023-11-27,paid_search,desktop,Germany
U1160,2023-08-05,social_media,mobile,Switzerland
U1161,2023-11-10,email,mobile,Germany
U1162,2023-09-30,email,desktop,Netherlands
U1163,2023-04-04,organic_search,desktop,Germany
U1164,2023-08-20,organic_search,mobile,Germany
U1165,2023-01-10,organic_search,tablet,Germany
U1166,2023-02-22,organic_search,desktop,Germany
U1167,2023-01-05,organic_search,desktop,Germany
U1168,2023-06-25,paid_search,mobile,Germany
U1169,2023-07-10,paid_search,mobile,Germany
U1170,2023-03-16,organic_search,mobile,Germany
U1171,2023-08-29,organic_search,tablet,Germany
U1172,2023-07-15,email,desktop,Switzerland
U1173,2023-05-08,paid_search,tablet,Germany
U1174,2023-01-18,organic_search,mobile,Germany
U1175,2023-04-17,paid_search,mobile,Germany
U1176,2023-06-15,organic_search,mobile,Switzerland
U1177,2023-10-09,paid_search,desktop,Austria
U1178,2023-04-12,paid_search,desktop,Switzerland
U1179,2023-02-27,organic_search,desktop,Germany
U1180,2023-05-22,social_media,desktop,Germany
U1181,2023-01-22,social_media,mobile,Switzerland
U1182,2023-03-21,paid_search,desktop,Germany
U1183,2023-02-16,social_media,desktop,France
U1184,2023-11-17,organic_search,desktop,Germany
